revenue,costs,audited,market_focus,ceo_tenure_years,risk
8454794.540823756,7008241.885743154,0.0,Industrial,10.893104285063757,healthy
6153905.018406343,4496057.843986874,1.0,Ads,8.374376691825995,healthy
11059341.229357129,10902457.502770236,0.0,"Contract,Ads",0.5151568484479825,cost_risk
20684367.51404247,19981919.37550105,0.0,Contract,8.700512805823733,cost_risk
23994524.212065335,21654999.029136308,1.0,"Ads,Scale",1.9780175711386891,healthy
2246305.8938361886,2120516.69838801,0.0,"Industrial,Contract",7.6810678647974875,cost_risk
65560338.18766289,48500044.53116222,1.0,Ads,4.694808573644845,sales_risk
22904903.860876784,16288166.58228632,1.0,Industrial,8.472730704080888,healthy
6081725.043662662,5013803.070666752,0.0,"Industrial,Contract",1.8454421852289196,healthy
3918972.8465062915,3754632.620004514,0.0,Industrial,8.984372101386333,cost_risk
3371902.116097768,3231399.4297366072,0.0,"Industrial,Contract",8.54877712329632,cost_risk
10052967.651394293,9383976.37706146,1.0,Contract,2.4973916955971345,cost_risk
4648167.927355524,3909861.8758196654,1.0,Contract,3.426679806422414,healthy
4135529.927065026,3650255.384458605,0.0,"Industrial,Contract",3.876628877830557,healthy
20000231.469806857,18497295.936554205,0.0,"Ads,Scale",4.846270810616311,cost_risk
12795029.636456871,9661922.709352216,1.0,"Contract,Industrial",3.2823371408332824,healthy
5988962.4510622155,4993073.384402091,1.0,Ads,6.83593091881089,healthy
18517885.30347872,16459376.021921605,1.0,"Ads,Scale",13.994413236825539,healthy
34878411.925358966,35304757.91867678,0.0,Scale,4.821596079326799,both_risks
2974253.6376039055,2843000.9651428843,0.0,Ads,9.674123740032524,cost_risk
4860773.38463687,4046757.4278296763,0.0,Industrial,7.610742571786827,healthy
22807998.418156542,18034674.448525336,1.0,Ads,11.11113690438392,healthy
18236589.86207006,15648984.97877746,0.0,"Contract,Industrial",23.124651264147836,healthy
11147199.478088107,7404397.74566051,0.0,Scale,5.64595664486485,healthy
28414814.02003212,25288106.02679438,1.0,Scale,6.727826412194912,healthy
2993004.4417531746,2716926.1924699973,0.0,"Ads,Contract",6.803199274667254,healthy
2024558.411260194,1512149.1265133563,0.0,Industrial,2.1347354178076374,sales_risk
3735875.086657665,3170372.465577764,1.0,Ads,12.31121240081343,healthy
10044583.535950895,8693950.020292347,1.0,Industrial,11.816279387578826,healthy
4008442.119440636,3060146.485518009,0.0,Industrial,3.95968286284381,healthy
5459030.913375032,5633121.337661925,1.0,"Industrial,Ads",4.867448536361723,cost_risk
3351772.542055552,3010418.6776815676,0.0,Ads,1.6760304699393376,healthy
4778182.7550058,3493013.1923943223,0.0,Industrial,1.190016043174665,healthy
3253405.269511896,3260946.6958120693,0.0,"Industrial,Contract",11.669561789264936,cost_risk
12832174.473491082,10973230.809070177,1.0,"Ads,Scale",3.83648863405677,healthy
19675624.01659754,14546191.540547637,1.0,"Scale,Ads",5.104235114916779,healthy
5496126.121442758,5146859.3354338445,1.0,Industrial,2.68721913672137,healthy
7222662.4590131845,7091396.115721771,0.0,"Scale,Industrial",2.095995431951623,cost_risk
4970184.039601325,4330636.307617845,1.0,"Ads,Scale",4.620168434997018,healthy
15115801.561246045,9265771.169723457,1.0,Industrial,3.50740462913896,healthy
9713779.852669047,7865311.145261585,1.0,Scale,2.3141426345410743,healthy
43756769.94244293,35909201.18743989,0.0,Scale,6.120872342581541,sales_risk
2971353.002264046,2396994.430347417,1.0,"Industrial,Contract",8.891257823163766,healthy
12768637.145727517,11988694.069041979,1.0,"Ads,Industrial",4.279410600035085,cost_risk
13852709.450317182,12506263.342064828,1.0,Industrial,5.376428642091572,healthy
6196900.6446974,4651932.317906813,1.0,Industrial,1.507975019714912,healthy
15927124.026402263,11163878.796190083,1.0,Ads,1.4478444875537058,healthy
2108478.912661296,1870090.000721992,0.0,Ads,1.6543973131893117,sales_risk
73942848.16868445,62749398.56789075,1.0,Ads,5.150386770796417,sales_risk
2322037.397210814,2028830.8000883302,1.0,Contract,13.24545936398307,healthy
22293534.475670777,22252056.108896155,1.0,Ads,2.2494447392877457,cost_risk
2896105.093614341,2789634.139998667,0.0,"Industrial,Contract",4.561460320446612,both_risks
28088843.6189338,24743371.48742973,0.0,"Industrial,Contract",5.9308125565766865,sales_risk
6047926.0730231535,4504184.7196753,1.0,Contract,3.7119062554565057,healthy
10411514.417150602,8020990.666896513,0.0,Contract,5.958726831304608,healthy
9372999.83108084,6747772.389775642,0.0,Contract,1.3634927834431887,healthy
26714955.430087917,21268456.903579406,0.0,Industrial,2.6713916338455093,sales_risk
6442663.179951204,6973337.285602099,1.0,Contract,6.929661584473193,cost_risk
457172.6049913588,368737.9599525247,0.0,Scale,6.250924005316921,sales_risk
4155491.2483614404,3543660.780625368,0.0,Ads,10.105531724186408,healthy
10678173.145672215,8964617.764590243,0.0,"Ads,Contract",3.140051104986176,healthy
5720299.917608429,5125982.599041621,0.0,Industrial,3.1696350390429204,cost_risk
19188483.730141487,18888692.120351862,0.0,"Industrial,Contract",10.616320771469875,cost_risk
24528027.370337978,20895581.193389792,0.0,"Ads,Scale",1.7830464872560277,sales_risk
7665407.174174453,6997566.242158847,1.0,Industrial,9.693488593296934,healthy
2003396.6151737901,2140929.6221514046,0.0,"Ads,Scale",7.53008434950194,cost_risk
35468839.556076616,21846750.94363342,0.0,Ads,6.542854668951115,sales_risk
26246770.217715327,20326455.162783284,0.0,Scale,3.3094402568978025,healthy
6588319.495793373,5562587.15070758,1.0,Ads,9.602944571271422,healthy
73169440.43694557,63345057.50097002,1.0,Ads,1.212572054511816,sales_risk
6268982.005809388,5803274.023536462,0.0,"Contract,Industrial",7.136207480991343,cost_risk
2850144.5765768155,2135214.902064874,0.0,"Industrial,Ads",7.5975758547969665,sales_risk
7603555.815113468,8050234.711835001,0.0,Industrial,6.191520285381721,cost_risk
26110124.671120964,20687851.932633016,1.0,Contract,3.486479425783522,healthy
3480012.8958836515,3162211.371947451,0.0,Ads,2.9030239947838115,healthy
62534257.07474931,49765717.648191765,1.0,Ads,2.9459251753464772,sales_risk
3625394.9259553007,3244738.6292715804,1.0,Contract,3.8248298024379768,healthy
23078737.022572137,20952100.22630394,1.0,Ads,2.059981281838242,healthy
15316823.756818678,13722266.687305167,0.0,Ads,4.97283768498036,healthy
7617379.2679631645,7743337.18280555,0.0,"Industrial,Contract",4.994819345180896,cost_risk
26180697.97521789,21653768.43796901,1.0,Industrial,11.541629514024137,healthy
1983158.256912692,1884858.2483162577,1.0,"Industrial,Contract",9.113102039619282,cost_risk
34538036.672690175,24507926.21257175,1.0,Industrial,5.978349874103083,sales_risk
8337850.197559867,8162273.816069949,1.0,Scale,6.928560278173347,cost_risk
5165770.105193062,4620887.551132434,0.0,"Industrial,Contract",4.419563131340235,healthy
18796364.812007423,18193806.901726555,1.0,Ads,0.4569192226186037,cost_risk
25646021.58363252,23295731.126188934,1.0,Ads,3.9165368591642498,sales_risk
19187995.95170708,15497546.891966334,1.0,"Ads,Scale",7.278933583923232,healthy
65627398.12365167,41092259.64276248,1.0,Contract,2.7913320489480715,sales_risk
26185753.88628153,21343475.623730905,1.0,Scale,4.739774834046501,healthy
32072407.288632046,27396546.237708457,0.0,Industrial,2.9460151874910814,sales_risk
5179070.007178166,3944817.2866620515,0.0,"Scale,Ads",3.3766253546404306,healthy
9884948.227202691,8740927.497548137,1.0,Industrial,5.081523465231223,healthy
15603137.633144133,13103461.704937015,1.0,Industrial,14.695364242899966,healthy
8729841.425188666,7779549.425872493,1.0,Industrial,6.5506013747579255,healthy
12014625.210182292,9725878.638229059,1.0,"Industrial,Contract",6.0356967986795595,healthy
13607133.920230132,12174986.354995325,1.0,Industrial,12.246233372827449,healthy
20671033.236930966,17633698.05945578,1.0,"Industrial,Contract",5.390687563485831,healthy
8027559.438111225,6707001.883872076,1.0,Contract,7.243469557389679,healthy
6263193.674373354,4585158.117352564,0.0,Industrial,6.303242602103526,healthy
3881314.138650098,3564379.1899457644,0.0,Scale,10.48643105805192,cost_risk
3642816.3896567966,2956998.632924683,0.0,Ads,6.325100532191766,healthy
28701249.81510517,20286077.800866123,0.0,"Industrial,Contract",4.0791836614557715,sales_risk
8165908.223951397,7898131.067766855,0.0,Contract,6.232276724759505,cost_risk
19519887.606922172,14465424.746164508,1.0,"Contract,Industrial",11.309611664573127,healthy
2428140.154264603,1711970.6103452204,0.0,Ads,9.304701878822192,sales_risk
1279310.5937425487,1105805.6111683808,0.0,Ads,2.52286231333395,sales_risk
3112412.693249382,2108475.7602526,1.0,"Industrial,Contract",1.4147038738355202,healthy
27969549.75183219,22248142.396518804,0.0,"Ads,Contract",1.140813526833247,healthy
25856625.710605722,17179503.12867528,1.0,Scale,4.146655209057544,sales_risk
12385520.019249177,8501302.209649755,1.0,Ads,8.461586691738875,healthy
3984131.28354223,3337535.7679088507,0.0,Industrial,9.936869412630843,healthy
7796592.665282825,6215191.102904198,0.0,"Contract,Industrial",11.320988097264022,healthy
6597751.8501283685,7004338.55850329,0.0,Ads,2.8646740821585883,both_risks
6293492.077690457,6341539.56686047,0.0,Ads,6.580486783978974,cost_risk
725002.3409182575,608822.1982505042,0.0,"Contract,Industrial",4.87474596603475,sales_risk
3768070.459845043,3230229.3091159975,0.0,"Scale,Contract",18.487185123478795,healthy
7347650.236181117,5220056.567922179,0.0,Scale,14.321612599407814,healthy
40484420.93543523,32930942.65885177,0.0,Ads,5.369855724390115,sales_risk
10435698.75765508,8579441.33080992,0.0,Industrial,4.0100275147383435,healthy
36066978.66467325,36357448.78332523,1.0,"Industrial,Contract",3.0573780732679716,both_risks
5994141.246568746,5813770.980339412,1.0,"Scale,Industrial",6.517778542949767,cost_risk
6901928.4688164275,6440172.524161465,1.0,Contract,5.226055627030343,healthy
179975.90682578768,156587.54386211841,0.0,Contract,5.787582594818542,sales_risk
14123213.359973246,10906797.866052555,1.0,Contract,15.239660195097326,healthy
15357210.503396913,10854631.277277287,0.0,Contract,1.6212589147414327,healthy
51844482.25689217,40993031.93150521,1.0,"Contract,Industrial",2.6741230238974096,sales_risk
5461525.963712864,4545649.519372868,1.0,"Scale,Industrial",1.403572032026074,healthy
9763428.292573024,8610965.054133967,1.0,Scale,1.8784939503964628,healthy
4388385.9191980455,3705234.262550019,0.0,Industrial,9.457851539845848,healthy
2740752.114607105,2270992.778832174,1.0,Ads,8.087657384751989,healthy
4355247.654091542,4375406.782128282,1.0,"Scale,Ads",5.933319466991225,cost_risk
6293333.622201709,5507822.440875139,0.0,"Scale,Industrial",10.15452932585941,healthy
34464419.42018061,27483624.849883195,1.0,Industrial,13.067220379210003,healthy
8905784.813241357,7602215.710355588,0.0,Ads,1.5748930755648338,healthy
4030718.437360439,2795403.522714192,0.0,Contract,4.601729368952697,healthy
10240672.28488856,9608762.42189017,1.0,Ads,5.949897369809785,healthy
11045916.339202618,9700018.03062701,1.0,"Industrial,Ads",1.1773067635514707,healthy
4518849.319311494,4049447.9588187747,1.0,Industrial,0.6646165245985032,healthy
27874800.384635165,20211800.859838147,0.0,Ads,12.61484324684936,sales_risk
1344659.1368168495,1025239.5618265102,0.0,"Industrial,Contract",,sales_risk
7177454.645087687,4736435.7371961055,1.0,Ads,8.093694819315829,healthy
17280099.261600114,15236005.294881634,1.0,"Ads,Scale",4.892164414420695,healthy
2330439.607572114,2427132.7389301816,0.0,Ads,3.056536168413502,cost_risk
12752702.254521552,11732674.640221551,1.0,"Contract,Industrial",9.674423638399546,cost_risk
32374869.600555796,33797624.08106516,1.0,Scale,1.9988802155485026,cost_risk
13987452.899336226,10994498.988122761,1.0,Industrial,6.347061388133819,healthy
1639398.6521219513,1373072.108751668,0.0,"Contract,Scale",10.976519327999,sales_risk
4290032.954450341,4121100.2692468446,0.0,Industrial,9.139780990294726,cost_risk
30471531.20296843,30768843.32547035,1.0,"Industrial,Contract",14.304563720439255,cost_risk
11975042.437128607,8241952.489243522,1.0,Ads,3.9633636150441394,healthy
8798933.34679205,6754897.116307855,1.0,Ads,2.5053786564539116,healthy
13814103.13687539,13575219.680894976,1.0,Industrial,6.087328596610623,cost_risk
18275080.161741074,19382148.540190127,1.0,"Industrial,Contract",5.747741755095336,cost_risk
4375514.904921039,3289024.958908096,0.0,Industrial,1.4052073196579187,healthy
6646493.098525584,5169047.284639187,1.0,"Industrial,Contract",3.564635584524625,healthy
10251285.288287789,6853261.465460502,0.0,Industrial,12.45156125449017,healthy
5157911.34912877,4217021.331888877,1.0,Industrial,3.9879284107147233,healthy
7775967.467930484,6313751.699680612,1.0,"Contract,Industrial",11.642629336263944,healthy
32536456.633366294,33298689.78958199,1.0,"Contract,Industrial",5.8142027779668,cost_risk
3375925.7308761654,3266921.6071717427,1.0,"Ads,Scale",13.757953044670217,cost_risk
61016977.86910139,54718767.88011023,1.0,"Industrial,Contract",1.5321116646762798,sales_risk
58197000.721679695,58845714.63479289,1.0,Ads,3.689328096405712,both_risks
1601675.0759469008,1552946.798743797,0.0,Ads,8.851077244460523,both_risks
7717317.093778894,6528550.772405492,0.0,"Industrial,Ads",0.18886972870691876,healthy
12518167.78211783,11726710.410246613,1.0,Contract,19.27403384037607,cost_risk
4152117.1240319754,3784654.489549285,0.0,Industrial,5.9006044889106315,healthy
4235108.46078481,3650945.2352223285,1.0,"Ads,Scale",0.5971947524760557,healthy
7008149.914406418,5415701.681718811,0.0,Ads,2.347986238553197,healthy
18609413.02181405,15572672.19085086,1.0,Ads,20.963550803304237,healthy
5328957.366966114,4521681.344440784,0.0,Scale,2.0140034594027547,healthy
55212161.9201668,56493171.70631697,0.0,Ads,7.185742538373302,both_risks
11875333.626322445,9273754.264352717,0.0,Ads,9.249346044641035,healthy
8019805.405674132,6583483.020343329,1.0,Contract,9.986624742816346,healthy
37854472.13886939,37984276.16324049,0.0,"Contract,Industrial",7.117097025115536,both_risks
16622723.371357962,13015742.673932867,1.0,"Industrial,Contract",9.324967503330235,healthy
12855557.623498948,12634985.224512853,1.0,Ads,2.9593237777875605,cost_risk
6381154.6414525295,4582703.937006927,0.0,"Contract,Scale",8.178710238933736,healthy
54514954.35843282,43552082.72656274,0.0,Contract,11.100612741493311,sales_risk
20011578.514691487,16208363.769895148,1.0,Industrial,3.954638316377242,healthy
7250555.64116824,7121155.700272782,1.0,Industrial,5.04100332958626,cost_risk
1835451.1165104748,1600595.645419385,0.0,Scale,1.847489014616576,both_risks
12902756.668848844,9376553.953755574,0.0,"Contract,Industrial",5.660221454329854,healthy
2831337.8824718706,1961259.6950963605,1.0,"Contract,Scale",3.495594919556199,healthy
1597665.4824254785,1786032.64131649,0.0,"Industrial,Contract",18.841172241795512,both_risks
6721678.7449125415,6139551.675706624,1.0,Contract,1.8098928411144466,healthy
11774786.930051314,8864853.211963015,1.0,"Contract,Scale",7.632159528513464,healthy
32039537.13808353,29249562.873686675,1.0,"Scale,Industrial",3.8983733531987133,healthy
11786340.395264763,8739381.652289521,1.0,"Industrial,Ads",4.761756203297299,healthy
19895806.267729316,17947960.30740606,1.0,Industrial,5.463669567249659,healthy
2608060.226582609,1972072.9519161058,0.0,Contract,9.883518965012293,healthy
8688125.98887331,7424813.490726397,0.0,"Contract,Industrial",13.284747717291632,healthy
10061344.072266271,7347167.829227532,1.0,"Ads,Scale",8.964895106042295,healthy
21046528.43669487,19221810.69248865,1.0,"Scale,Ads",17.56202342800016,healthy
9979670.916356623,9481482.94364916,0.0,Ads,8.329875065301504,cost_risk
19857234.519518808,16001495.906508926,1.0,Industrial,15.434237955047315,healthy
5367113.250604803,5120565.496274452,1.0,Contract,2.111072066297932,cost_risk
12710702.412742518,9559461.056532465,0.0,Ads,2.6060784181848557,healthy
13455068.070514439,10406622.805859374,1.0,"Contract,Industrial",1.3665372532279658,healthy
2546484.3393444903,2324944.4282162185,0.0,Contract,8.836479401138813,cost_risk
10591248.751003964,9997436.685112072,0.0,Contract,7.1918709689589875,cost_risk
6450301.765643206,5547591.00514321,0.0,Ads,14.376190251860665,healthy
1323661.1469070176,1017696.9668058461,1.0,Ads,2.3849135672559894,sales_risk
23170875.465628944,16470064.901843725,1.0,Industrial,6.396035687439048,healthy
6188116.5150764305,5180423.1110855155,1.0,Industrial,4.310929129894452,healthy
3788989.587362624,2708747.3140581427,0.0,Ads,6.140178530578957,healthy
6093195.753415827,5978884.457698731,0.0,Industrial,2.37932129087094,cost_risk
10203081.119180895,7077195.45527073,0.0,Industrial,0.5981833265830341,healthy
40141026.91534467,33456857.36857841,1.0,"Contract,Scale",0.4902660508351875,sales_risk
7527449.247174915,5993850.853275104,0.0,Industrial,19.712926551639654,healthy
14251995.599704895,11544220.267461777,1.0,Scale,2.927941032420328,healthy
35095356.172227316,29372909.568266153,0.0,"Ads,Scale",2.6573625839665147,sales_risk
15150597.54829921,14497775.14604881,0.0,Industrial,1.0709338517903686,cost_risk
25869213.648199033,24267755.753049638,1.0,Contract,8.86562340141213,cost_risk
5517801.947578777,3757014.583395845,1.0,Ads,1.4224438957833283,healthy
